| pretrain       | Iter: 0 | T: 0:40:02 | BS: 2746 | Batched Update FPS: 4.6839
| pretrain       | Iter: 0 | T: 0:40:18 | BS: 2746 | Batched Update FPS: 4.5639
| pretrain       | Iter: 0 | T: 0:40:33 | BS: 2746 | Batched Update FPS: 5.1703
| pretrain       | Iter: 0 | T: 0:40:48 | BS: 2746 | Batched Update FPS: 4.4380
| pretrain       | Iter: 0 | T: 0:41:04 | BS: 2746 | Batched Update FPS: 4.7796
| pretrain       | Iter: 0 | T: 0:41:19 | BS: 2746 | Batched Update FPS: 4.9155
| pretrain       | Iter: 0 | T: 0:41:35 | BS: 2746 | Batched Update FPS: 4.3744
| pretrain       | Iter: 0 | T: 0:41:50 | BS: 2746 | Batched Update FPS: 4.4531
| pretrain       | Iter: 0 | T: 0:42:06 | BS: 2746 | Batched Update FPS: 4.8137
| pretrain       | Iter: 0 | T: 0:42:21 | BS: 2746 | Batched Update FPS: 4.4299
| pretrain       | Iter: 0 | T: 0:42:37 | BS: 2746 | Batched Update FPS: 5.1298
| pretrain       | Iter: 0 | T: 0:42:52 | BS: 2746 | Batched Update FPS: 4.7675
| pretrain       | Iter: 0 | T: 0:43:07 | BS: 2746 | Batched Update FPS: 4.8630
| pretrain       | Iter: 0 | T: 0:43:21 | BS: 2746 | Batched Update FPS: 6.1073
| pretrain       | Iter: 0 | T: 0:43:35 | BS: 2746 | Batched Update FPS: 4.8180
wandb: WARNING `format` argument was not provided, defaulting to `gif`. This parameter will be required in v0.20.0, please specify the format explicitly.
wandb: Encoding video...
wandb: WARNING `format` argument was not provided, defaulting to `gif`. This parameter will be required in v0.20.0, please specify the format explicitly.
wandb: Encoding video...
wandb: WARNING `format` argument was not provided, defaulting to `gif`. This parameter will be required in v0.20.0, please specify the format explicitly.
wandb: Encoding video...
wandb: WARNING `format` argument was not provided, defaulting to `gif`. This parameter will be required in v0.20.0, please specify the format explicitly.
wandb: Encoding video...
| pretrain       | Iter: 0 | T: 0:43:51 | BS: 2746 | Batched Update FPS: 4.4994
| pretrain       | Iter: 0 | T: 0:44:07 | BS: 2746 | Batched Update FPS: 4.7960
| pretrain       | Iter: 0 | T: 0:44:23 | BS: 2746 | Batched Update FPS: 4.4255
| pretrain       | Iter: 0 | T: 0:44:38 | BS: 2746 | Batched Update FPS: 4.6565
| pretrain       | Iter: 0 | T: 0:44:54 | BS: 2746 | Batched Update FPS: 4.6667
| pretrain_eval  | Iter: 0 | S: 20000 | E: 0 | L: 200 | R: 0.0000 | T: 0:46:57
| pretrain       | Iter: 0 | T: 0:47:17 | BS: 2746 | Batched Update FPS: 4.3724
| pretrain       | Iter: 0 | T: 0:47:33 | BS: 2746 | Batched Update FPS: 4.8639
| pretrain       | Iter: 0 | T: 0:47:46 | BS: 2746 | Batched Update FPS: 6.4550
| pretrain       | Iter: 0 | T: 0:48:01 | BS: 2746 | Batched Update FPS: 4.7936
| pretrain       | Iter: 0 | T: 0:48:16 | BS: 2746 | Batched Update FPS: 4.3297
| pretrain       | Iter: 0 | T: 0:48:32 | BS: 2746 | Batched Update FPS: 4.7146
